id,isDefault
812949,0.085736506
812950,0.2906209
812951,0.18858296
812952,0.23728818
812953,0.330552
812954,0.27544066
812955,0.40122965
812956,0.06637671
812957,0.22221577
812958,0.29544386
812959,0.15551558
812960,0.113891296
812961,0.40364638
812962,0.10832804
812963,0.085878685
812964,0.18371856
812965,0.28489265
812966,0.036207516
812967,0.328241
812968,0.07009577
812969,0.25720075
812970,0.20723544
812971,0.22300586
812972,0.104718395
812973,0.22705306
812974,0.11336347
812975,0.24566817
812976,0.112759404
812977,0.1885221
812978,0.17914829
812979,0.034571238
812980,0.048106946
812981,0.3586973
812982,0.10732486
812983,0.05562738
812984,0.11757524
812985,0.15608782
812986,0.25490955
812987,0.244297
812988,0.09523385
812989,0.13785943
812990,0.25550225
812991,0.05418393
812992,0.14490929
812993,0.26855695
812994,0.20117116
812995,0.21456005
812996,0.091506496
812997,0.06521186
812998,0.22461018
812999,0.28241134
813000,0.22798228
813001,0.22023655
813002,0.33384353
813003,0.29187354
813004,0.15582405
813005,0.28718638
813006,0.42279243
813007,0.10515358
813008,0.4119176
813009,0.018958366
813010,0.06789123
813011,0.06299621
813012,0.19751483
813013,0.25576058
813014,0.19368875
813015,0.2629053
813016,0.19704227
813017,0.069084235
813018,0.085849166
813019,0.33998016
813020,0.0435804
813021,0.170647
813022,0.19232842
813023,0.2907166
813024,0.68336916
813025,0.18355963
813026,0.21390675
813027,0.2981734
813028,0.186122
813029,0.13209459
813030,0.21215256
813031,0.18077677
813032,0.21432078
813033,0.050554194
813034,0.110094614
813035,0.19228867
813036,0.04408358
813037,0.15707116
813038,0.25933728
813039,0.16776833
813040,0.15597034
813041,0.11096858
813042,0.1037037
813043,0.2235618
813044,0.39043745
813045,0.16418026
813046,0.011598062
813047,0.31935164
813048,0.061083116
813049,0.27142742
813050,0.12086331
813051,0.2621972
813052,0.049000047
813053,0.0908589
813054,0.2038453
813055,0.27626973
813056,0.018562429
813057,0.22542667
813058,0.14908627
813059,0.12427408
813060,0.2248584
813061,0.106931746
813062,0.07640722
813063,0.08096241
813064,0.044700697
813065,0.113205045
813066,0.037539937
813067,0.32286292
813068,0.31228402
813069,0.065925084
813070,0.026792275
813071,0.0485582
813072,0.19408523
813073,0.12758723
813074,0.19967903
813075,0.04287994
813076,0.17100999
813077,0.17617814
813078,0.25152785
813079,0.3516654
813080,0.063659064
813081,0.18539408
813082,0.15966427
813083,0.4578885
813084,0.22022775
813085,0.17175992
813086,0.07561037
813087,0.12208197
813088,0.30603665
813089,0.059501857
813090,0.21140423
813091,0.10990763
813092,0.34801802
813093,0.47884265
813094,0.18641369
813095,0.049200803
813096,0.4416018
813097,0.0843279
813098,0.3452313
813099,0.06971264
813100,0.36915946
813101,0.11934884
813102,0.2203012
813103,0.08904832
813104,0.1436291
813105,0.043779917
813106,0.08678653
813107,0.03999123
813108,0.117600426
813109,0.03871181
813110,0.083585024
813111,0.06414963
813112,0.2838417
813113,0.17479502
813114,0.037362285
813115,0.064425364
813116,0.07954341
813117,0.2583391
813118,0.14388013
813119,0.16552632
813120,0.50213534
813121,0.054606047
813122,0.3511708
813123,0.11264611
813124,0.27682307
813125,0.3334917
813126,0.23737149
813127,0.14206938
813128,0.19948575
813129,0.1443102
813130,0.018957036
813131,0.043204825
813132,0.15946518
813133,0.16341336
813134,0.5187829
813135,0.19381341
813136,0.075541556
813137,0.08520101
813138,0.22185636
813139,0.12592413
813140,0.15484653
813141,0.17494337
813142,0.07597627
813143,0.1374223
813144,0.22368447
813145,0.2178257
813146,0.32970238
813147,0.44390947
813148,0.20516111
813149,0.09558697
813150,0.20345604
813151,0.1869065
813152,0.22698592
813153,0.4675595
813154,0.22039099
813155,0.26249745
813156,0.28162378
813157,0.15664704
813158,0.14303862
813159,0.26935038
813160,0.10509224
813161,0.21431942
813162,0.15562081
813163,0.44033745
813164,0.10853878
813165,0.1053405
813166,0.07166952
813167,0.066558756
813168,0.1557528
813169,0.22090943
813170,0.4133722
813171,0.03891704
813172,0.38883492
813173,0.1851773
813174,0.11423168
813175,0.1855264
813176,0.12342557
813177,0.32797533
813178,0.20679262
813179,0.31941235
813180,0.044156052
813181,0.30753797
813182,0.25884572
813183,0.40402484
813184,0.29504937
813185,0.2939049
813186,0.16984296
813187,0.17159246
813188,0.21594991
813189,0.059010725
813190,0.19317791
813191,0.44565886
813192,0.18981414
813193,0.42290336
813194,0.05022775
813195,0.3908745
813196,0.22460884
813197,0.18673134
813198,0.09753009
813199,0.37638894
813200,0.2179135
813201,0.103750624
813202,0.277237
813203,0.06841581
813204,0.2923713
813205,0.3650357
813206,0.12091078
813207,0.17528608
813208,0.24007627
813209,0.13639975
813210,0.17766961
813211,0.13088335
813212,0.22478622
813213,0.15511414
813214,0.5442582
813215,0.34840095
813216,0.1813511
813217,0.20245266
813218,0.3655632
813219,0.03959907
813220,0.21473035
813221,0.17351201
813222,0.101801045
813223,0.2851598
813224,0.08681718
813225,0.6857718
813226,0.15974315
813227,0.16695295
813228,0.3223782
813229,0.023975292
813230,0.117403716
813231,0.14523202
813232,0.22959208
813233,0.2758288
813234,0.25451103
813235,0.26208094
813236,0.3971697
813237,0.1953352
813238,0.16081299
813239,0.1644539
813240,0.095402904
813241,0.31351513
813242,0.13699251
813243,0.2740752
813244,0.03687103
813245,0.25585514
813246,0.21860492
813247,0.44635338
813248,0.11580426
813249,0.40570343
813250,0.19449684
813251,0.14767212
813252,0.070985116
813253,0.20233734
813254,0.45107606
813255,0.14776489
813256,0.45031813
813257,0.12699074
813258,0.06605625
813259,0.18802942
813260,0.117843136
813261,0.12495783
813262,0.047813065
813263,0.08464196
813264,0.27741933
813265,0.36387113
813266,0.41905904
813267,0.06405639
813268,0.282807
813269,0.37791088
813270,0.14235134
813271,0.36491242
813272,0.37245926
813273,0.06611811
813274,0.40483376
813275,0.1583984
813276,0.41943997
813277,0.30256265
813278,0.33882552
813279,0.21040453
813280,0.29895356
813281,0.26104304
813282,0.15275256
813283,0.2005589
813284,0.24108326
813285,0.25982803
813286,0.32412675
813287,0.13009925
813288,0.18130027
813289,0.1790821
813290,0.22491023
813291,0.17548501
813292,0.060382046
813293,0.024607325
813294,0.10156251
813295,0.46764022
813296,0.08379629
813297,0.13170038
813298,0.102660604
813299,0.32757416
813300,0.14910114
813301,0.13698526
813302,0.12139989
813303,0.22949676
813304,0.20506707
813305,0.1301109
813306,0.16284299
813307,0.09281282
813308,0.19727497
813309,0.11204494
813310,0.27973807
813311,0.02419344
813312,0.07978276
813313,0.056323532
813314,0.22589916
813315,0.5076522
813316,0.23933016
813317,0.08012728
813318,0.06020733
813319,0.19274764
813320,0.100244515
813321,0.1127026
813322,0.15255298
813323,0.1680819
813324,0.33838233
813325,0.23725726
813326,0.050405774
813327,0.107859455
813328,0.25321275
813329,0.19392173
813330,0.14756718
813331,0.17981386
813332,0.44247642
813333,0.07633459
813334,0.12614149
813335,0.088981055
813336,0.16821155
813337,0.2612947
813338,0.1647474
813339,0.044447854
813340,0.12733354
813341,0.13642405
813342,0.09333992
813343,0.35870042
813344,0.29729763
813345,0.05043389
813346,0.24875805
813347,0.19823891
813348,0.039264202
813349,0.20594963
813350,0.28232488
813351,0.29815346
813352,0.12629227
813353,0.5664793
813354,0.14663714
813355,0.34664586
813356,0.025073582
813357,0.09878188
813358,0.030197183
813359,0.018874172
813360,0.45481282
813361,0.5391172
813362,0.14997894
813363,0.14819482
813364,0.12629429
813365,0.18033847
813366,0.33394572
813367,0.4182329
813368,0.16648331
813369,0.21092905
813370,0.18999769
813371,0.1505703
813372,0.2635408
813373,0.28431416
813374,0.123155706
813375,0.1974517
813376,0.22988494
813377,0.44421795
813378,0.11884025
813379,0.10446885
813380,0.40593705
813381,0.4150934
813382,0.20472391
813383,0.12432362
813384,0.02365762
813385,0.29116282
813386,0.1071578
813387,0.40880838
813388,0.40742853
813389,0.20509048
813390,0.06615704
813391,0.09437215
813392,0.18604837
813393,0.09387927
813394,0.0587423
813395,0.1594099
813396,0.14139633
813397,0.20183612
813398,0.27246872
813399,0.2662565
813400,0.1823444
813401,0.22983946
813402,0.4649826
813403,0.14563663
813404,0.45652428
813405,0.17485926
813406,0.19128406
813407,0.3938228
813408,0.29787835
813409,0.07653422
813410,0.29233214
813411,0.21270129
813412,0.040779885
813413,0.32344255
813414,0.15989652
813415,0.11325334
813416,0.3142457
813417,0.39496195
813418,0.11932518
813419,0.25054592
813420,0.339025
813421,0.26290932
813422,0.26100734
813423,0.5323412
813424,0.07622311
813425,0.12920548
813426,0.066864565
813427,0.40794146
813428,0.30538324
813429,0.041588757
813430,0.22556482
813431,0.15181279
813432,0.13454427
813433,0.21988745
813434,0.066215485
813435,0.07666206
813436,0.030817201
813437,0.39847824
813438,0.19925098
813439,0.15504844
813440,0.13633956
813441,0.40130517
813442,0.1740209
813443,0.11688682
813444,0.47880483
813445,0.102005385
813446,0.19763625
813447,0.15195721
813448,0.06994758
813449,0.19232474
813450,0.35583034
813451,0.060552444
813452,0.11888053
813453,0.2082346
813454,0.39765543
813455,0.3905854
813456,0.18233003
813457,0.19079791
813458,0.1273457
813459,0.49879497
813460,0.3184012
813461,0.20614536
813462,0.08441988
813463,0.13021836
813464,0.124716274
813465,0.40726402
813466,0.48170137
813467,0.3304407
813468,0.20752634
813469,0.06580784
813470,0.48926505
813471,0.20385408
813472,0.07923113
813473,0.15123038
813474,0.17506006
813475,0.10634424
813476,0.108824335
813477,0.26332915
813478,0.05490462
813479,0.13644747
813480,0.3012507
813481,0.11489307
813482,0.17103346
813483,0.20710814
813484,0.08848503
813485,0.31461123
813486,0.08066746
813487,0.04047986
813488,0.08880214
813489,0.11856076
813490,0.21587938
813491,0.17189774
813492,0.26248798
813493,0.1338546
813494,0.19872583
813495,0.42109254
813496,0.29924428
813497,0.36668804
813498,0.23485012
813499,0.30540103
813500,0.21132997
813501,0.08012585
813502,0.019504676
813503,0.34293285
813504,0.045629293
813505,0.08323367
813506,0.14953192
813507,0.100410156
813508,0.077493586
813509,0.11957428
813510,0.14177567
813511,0.052716
813512,0.1807712
813513,0.14417186
813514,0.08683202
813515,0.122184284
813516,0.03020284
813517,0.20816198
813518,0.07423984
813519,0.5910824
813520,0.121162064
813521,0.15049802
813522,0.0987933
813523,0.09090622
813524,0.16829483
813525,0.07468808
813526,0.0889833
813527,0.20743331
813528,0.15114757
813529,0.18251547
813530,0.13445812
813531,0.1763279
813532,0.23647915
813533,0.4328283
813534,0.2971382
813535,0.3289391
813536,0.15278326
813537,0.23262206
813538,0.03979689
813539,0.22962362
813540,0.3318506
813541,0.15497969
813542,0.11427336
813543,0.11130704
813544,0.4088571
813545,0.06624515
813546,0.19156443
813547,0.1926381
813548,0.21478358
813549,0.26263756
813550,0.16651125
813551,0.28734258
813552,0.037098847
813553,0.12665197
813554,0.039202884
813555,0.1876199
813556,0.15908203
813557,0.08970148
813558,0.07267362
813559,0.19774364
813560,0.09497027
813561,0.13504845
813562,0.1026954
813563,0.08158637
813564,0.093637146
813565,0.4870173
813566,0.1896852
813567,0.08143928
813568,0.4188656
813569,0.026703948
813570,0.21236908
813571,0.15832864
813572,0.38576287
813573,0.39996368
813574,0.15614153
813575,0.34432295
813576,0.3446281
813577,0.19064032
813578,0.07093877
813579,0.05868007
813580,0.10728978
813581,0.15809987
813582,0.055343267
813583,0.15507218
813584,0.10940377
813585,0.22252224
813586,0.13436197
813587,0.19075522
813588,0.26553264
813589,0.21881978
813590,0.1616974
813591,0.2620296
813592,0.2680801
813593,0.21664292
813594,0.452349
813595,0.034270212
813596,0.17421506
813597,0.13967673
813598,0.07896508
813599,0.13880382
813600,0.20494285
813601,0.33246803
813602,0.11969115
813603,0.1346244
813604,0.33347565
813605,0.23574471
813606,0.24125527
813607,0.26279584
813608,0.41104624
813609,0.2560883
813610,0.125581
813611,0.13950984
813612,0.123469695
813613,0.11792764
813614,0.11172501
813615,0.08263869
813616,0.39183533
813617,0.13996156
813618,0.31167832
813619,0.10312741
813620,0.09929437
813621,0.3434869
813622,0.1065625
813623,0.30479774
813624,0.17522962
813625,0.08141112
813626,0.14206894
813627,0.5081438
813628,0.04664313
813629,0.045133792
813630,0.060037736
813631,0.20403305
813632,0.29476395
813633,0.2652755
813634,0.12479217
813635,0.05659687
813636,0.360837
813637,0.06517357
813638,0.13665047
813639,0.20023844
813640,0.2814086
813641,0.071341574
813642,0.03924486
813643,0.3383456
813644,0.11803302
813645,0.1323586
813646,0.3039556
813647,0.11269302
813648,0.053216036
813649,0.063649476
813650,0.27483734
813651,0.15616861
813652,0.10895592
813653,0.24104941
813654,0.18495089
813655,0.10416486
813656,0.092527084
813657,0.14547516
813658,0.20812772
813659,0.24760436
813660,0.2912624
813661,0.10684287
813662,0.41033223
813663,0.122202456
813664,0.42345688
813665,0.34983954
813666,0.75041133
813667,0.17271915
813668,0.23191498
813669,0.25722787
813670,0.12216568
813671,0.11934626
813672,0.39592624
813673,0.21264209
813674,0.105512105
813675,0.07970708
813676,0.39580703
813677,0.2690946
813678,0.1950085
813679,0.18985638
813680,0.5819283
813681,0.26149616
813682,0.25861704
813683,0.4660746
813684,0.19414823
813685,0.0786884
813686,0.04541989
813687,0.469689
813688,0.25265935
813689,0.11773017
813690,0.11565699
813691,0.14007124
813692,0.069181174
813693,0.29459718
813694,0.14743692
813695,0.33389407
813696,0.3675309
813697,0.106496766
813698,0.2152999
813699,0.22960943
813700,0.24656469
813701,0.24416983
813702,0.13958833
813703,0.3130034
813704,0.2784637
813705,0.16695479
813706,0.32155168
813707,0.15651846
813708,0.056083012
813709,0.154402
813710,0.18489908
813711,0.30922452
813712,0.07913468
813713,0.1868377
813714,0.4039143
813715,0.07877817
813716,0.36361685
813717,0.049666602
813718,0.28732604
813719,0.10487476
813720,0.31025726
813721,0.269212
813722,0.05173526
813723,0.2390973
813724,0.2367281
813725,0.045791846
813726,0.103355475
813727,0.09884254
813728,0.13172276
813729,0.0802056
813730,0.25693426
813731,0.09903796
813732,0.3372604
813733,0.037724067
813734,0.100242406
813735,0.3566195
813736,0.10462888
813737,0.15335521
813738,0.073368
813739,0.15111716
813740,0.044057757
813741,0.37733573
813742,0.2062945
813743,0.21056363
813744,0.08062853
813745,0.09913849
813746,0.28105178
813747,0.30598626
813748,0.26179168
813749,0.15719555
813750,0.22202234
813751,0.5191365
813752,0.06439882
813753,0.05313708
813754,0.18927488
813755,0.20910373
813756,0.260375
813757,0.13050003
813758,0.2601732
813759,0.09275944
813760,0.45533186
813761,0.25781587
813762,0.18303668
813763,0.15811767
813764,0.05404319
813765,0.18520376
813766,0.31692174
813767,0.30896032
813768,0.14135355
813769,0.2057807
813770,0.21754621
813771,0.33035287
813772,0.25923908
813773,0.57941306
813774,0.14294267
813775,0.04259727
813776,0.49297556
813777,0.4244269
813778,0.20485513
813779,0.14814612
813780,0.3331164
813781,0.22430484
813782,0.033212166
813783,0.21991426
813784,0.090420924
813785,0.28502473
813786,0.46684486
813787,0.16865097
813788,0.08467712
813789,0.22980756
813790,0.34383604
813791,0.30653095
813792,0.03196599
813793,0.17857294
813794,0.16134465
813795,0.33053282
813796,0.1826919
813797,0.12570436
813798,0.20098552
813799,0.10991494
813800,0.12396473
813801,0.2774585
813802,0.110935315
813803,0.18655658
813804,0.012896541
813805,0.3209031
813806,0.16407055
813807,0.053982254
813808,0.041044544
813809,0.32760924
813810,0.21230312
813811,0.17389216
813812,0.2692508
813813,0.18231139
813814,0.120199256
813815,0.100950696
813816,0.20299268
813817,0.17609861
813818,0.18368718
813819,0.51795393
813820,0.10021293
813821,0.19074923
813822,0.058850754
813823,0.4212145
813824,0.067672804
813825,0.15820998
813826,0.017669722
813827,0.2607793
813828,0.15342267
813829,0.32614708
813830,0.29246637
813831,0.06326067
813832,0.037626788
813833,0.16220464
813834,0.03991148
813835,0.058057897
813836,0.25447017
813837,0.16231139
813838,0.13836838
813839,0.16887243
813840,0.25335598
813841,0.4251406
813842,0.27454036
813843,0.23256639
813844,0.30620313
813845,0.40841147
813846,0.045697335
813847,0.1671495
813848,0.22406332
813849,0.17923509
813850,0.24311692
813851,0.15860333
813852,0.31067127
813853,0.30000916
813854,0.16218448
813855,0.09278398
813856,0.4679233
813857,0.15065497
813858,0.13021535
813859,0.21740039
813860,0.18937916
813861,0.16383922
813862,0.28581136
813863,0.09333547
813864,0.12818961
813865,0.13501334
813866,0.1627026
813867,0.10826749
813868,0.16789563
813869,0.21855699
813870,0.052472614
813871,0.25197056
813872,0.04502925
813873,0.15390445
813874,0.34613767
813875,0.20842513
813876,0.32240036
813877,0.103943616
813878,0.090288594
813879,0.24879254
813880,0.3867299
813881,0.33631802
813882,0.15759915
813883,0.34968954
813884,0.16568932
813885,0.15430976
813886,0.15242064
813887,0.08593408
813888,0.08675303
813889,0.13549507
813890,0.22976339
813891,0.14447637
813892,0.05074575
813893,0.14623341
813894,0.40817052
813895,0.15752776
813896,0.05536957
813897,0.17374907
813898,0.39866415
813899,0.120122865
813900,0.5655063
813901,0.21140777
813902,0.31651115
813903,0.03583246
813904,0.045904603
813905,0.09596516
813906,0.30513954
813907,0.3429238
813908,0.4099207
813909,0.2063145
813910,0.13697903
813911,0.61536616
813912,0.15689401
813913,0.42177355
813914,0.14022344
813915,0.040004093
813916,0.12838805
813917,0.24663338
813918,0.19553378
813919,0.046966955
813920,0.16319208
813921,0.20422538
813922,0.14571428
813923,0.08572428
813924,0.15752453
813925,0.3208674
813926,0.04667871
813927,0.115660116
813928,0.2574029
813929,0.08825711
813930,0.44836986
813931,0.19561392
813932,0.27948672
813933,0.02814332
813934,0.34460592
813935,0.49020857
813936,0.52666724
813937,0.0912914
813938,0.24890974
813939,0.17050679
813940,0.31427112
813941,0.16632028
813942,0.13018231
813943,0.37180698
813944,0.26253286
813945,0.24424198
813946,0.24276555
813947,0.39352232
813948,0.19064657
813949,0.03876101
813950,0.14935593
813951,0.19346927
813952,0.16124503
813953,0.06417318
813954,0.1821814
813955,0.18607832
813956,0.08183105
813957,0.27172258
813958,0.37399995
813959,0.17787698
813960,0.16457191
813961,0.2724342
813962,0.04393428
813963,0.21982586
813964,0.0673004
813965,0.0641234
813966,0.11542725
813967,0.35614634
813968,0.17886911
813969,0.17174752
813970,0.06344127
813971,0.2242914
813972,0.19019338
813973,0.39442948
813974,0.12877144
813975,0.12632968
813976,0.2593111
813977,0.2568695
813978,0.34790334
813979,0.025482992
813980,0.20270714
813981,0.06765931
813982,0.20207787
813983,0.2054444
813984,0.16773619
813985,0.3905978
813986,0.15821925
813987,0.25707817
813988,0.3268011
813989,0.43999627
813990,0.22770528
813991,0.42343187
813992,0.043375067
813993,0.29840675
813994,0.04906525
813995,0.057413775
813996,0.069791704
813997,0.4468274
813998,0.068010285
813999,0.26670527
814000,0.09043944
814001,0.213698
814002,0.056579206
814003,0.22786497
814004,0.35206768
814005,0.13028072
814006,0.059788667
814007,0.040414784
814008,0.24170183
814009,0.17687957
814010,0.44429058
814011,0.23276354
814012,0.15668635
814013,0.1444713
814014,0.43471313
814015,0.1062059
814016,0.4199935
814017,0.45663422
814018,0.4059027
814019,0.25169376
814020,0.14841717
814021,0.10535019
814022,0.12096198
814023,0.16214286
814024,0.055410422
814025,0.08915514
814026,0.14435638
814027,0.6909423
814028,0.5099734
814029,0.09392749
814030,0.34841105
814031,0.40372252
814032,0.1672754
814033,0.235521
814034,0.12378792
814035,0.12824917
814036,0.19698632
814037,0.33795828
814038,0.3845809
814039,0.39836556
814040,0.09588262
814041,0.20539269
814042,0.384982
814043,0.14638175
814044,0.30295518
814045,0.08744056
814046,0.09090079
814047,0.3210962
814048,0.43841934
814049,0.25094235
814050,0.048358656
814051,0.17026043
814052,0.16854082
814053,0.14628318
814054,0.024515526
814055,0.067705
814056,0.110871084
814057,0.12845641
814058,0.23457667
814059,0.6982101
814060,0.3020536
814061,0.45270768
814062,0.12864791
814063,0.11719945
814064,0.15736203
814065,0.22681287
814066,0.14655553
814067,0.14587499
814068,0.1204163
814069,0.042204604
814070,0.4654401
814071,0.20917507
814072,0.18893217
814073,0.244778
814074,0.016620098
814075,0.6108624
814076,0.5306784
814077,0.40956983
814078,0.057306204
814079,0.48308006
814080,0.15536653
814081,0.35363463
814082,0.107993715
814083,0.16061844
814084,0.08918087
814085,0.19555916
814086,0.32958063
814087,0.29403287
814088,0.050024264
814089,0.45619437
814090,0.16985418
814091,0.21845005
814092,0.16338804
814093,0.3669673
814094,0.07849047
814095,0.18991733
814096,0.32732302
814097,0.12649128
814098,0.04067588
814099,0.08527187
814100,0.13104232
814101,0.055475872
814102,0.29140824
814103,0.40115014
814104,0.09124032
814105,0.22044918
814106,0.21472381
814107,0.236639
814108,0.04158105
814109,0.15005894
814110,0.22781499
814111,0.16117164
814112,0.05352914
814113,0.4391957
814114,0.065563545
814115,0.33244303
814116,0.13440588
814117,0.21182387
814118,0.19109032
814119,0.17628366
814120,0.19530262
814121,0.12075748
814122,0.64142394
814123,0.27430406
814124,0.038610984
814125,0.1428691
814126,0.46351
814127,0.17235231
814128,0.12997086
814129,0.14212807
814130,0.2625937
814131,0.050127484
814132,0.08081155
814133,0.16058715
814134,0.15765171
814135,0.24987227
814136,0.10866896
814137,0.22777978
814138,0.09182422
814139,0.47266006
814140,0.07073934
814141,0.16017383
814142,0.16425303
814143,0.086868346
814144,0.19776864
814145,0.058078986
814146,0.28195912
814147,0.2388132
814148,0.06088974
814149,0.05698474
814150,0.19517548
814151,0.2466004
814152,0.26398668
814153,0.34994954
814154,0.07636795
814155,0.14469083
814156,0.2288166
814157,0.15644117
814158,0.30642664
814159,0.100644685
814160,0.106531575
814161,0.33677718
814162,0.08642626
814163,0.3027875
814164,0.25044698
814165,0.27433088
814166,0.08095292
814167,0.25300053
814168,0.16369586
814169,0.23184094
814170,0.16834116
814171,0.0790187
814172,0.18524472
814173,0.28976852
814174,0.2738419
814175,0.3175354
814176,0.052495554
814177,0.07775324
814178,0.42170334
814179,0.4539881
814180,0.024901193
814181,0.2028053
814182,0.34590182
814183,0.14293812
814184,0.332339
814185,0.1829684
814186,0.21232542
814187,0.6024503
814188,0.34955293
814189,0.05791295
814190,0.29414886
814191,0.14717713
814192,0.24471371
814193,0.12646057
814194,0.057124745
814195,0.18031725
814196,0.09751066
814197,0.08407457
814198,0.02130449
814199,0.09113272
814200,0.07739964
814201,0.15399848
814202,0.045038875
814203,0.04728451
814204,0.116906434
814205,0.10600998
814206,0.20587836
814207,0.28943387
814208,0.17456557
814209,0.12970148
814210,0.11120861
814211,0.19976202
814212,0.11943946
814213,0.070513345
814214,0.049083896
814215,0.16559047
814216,0.15895797
814217,0.2403892
814218,0.14815383
814219,0.04018963
814220,0.226375
814221,0.22977526
814222,0.0835966
814223,0.13634756
814224,0.3231631
814225,0.23670799
814226,0.14120612
814227,0.030305335
814228,0.45941573
814229,0.35286912
814230,0.51100665
814231,0.12577002
814232,0.1302077
814233,0.23784034
814234,0.3109798
814235,0.37267527
814236,0.27318072
814237,0.3864982
814238,0.12758356
814239,0.18643844
814240,0.2718603
814241,0.28128865
814242,0.09351791
814243,0.23892829
814244,0.26771766
814245,0.09876414
814246,0.26199868
814247,0.10702695
814248,0.1361731
814249,0.17844355
814250,0.24442442
814251,0.24876946
814252,0.051598147
814253,0.03599228
814254,0.17718579
814255,0.15347885
814256,0.26639092
814257,0.23992826
814258,0.42803335
814259,0.16048002
814260,0.25093436
814261,0.06987918
814262,0.27213165
814263,0.22058836
814264,0.12508717
814265,0.018748399
814266,0.14969207
814267,0.20814636
814268,0.1551084
814269,0.09370061
814270,0.069366604
814271,0.17238374
814272,0.2480242
814273,0.08715015
814274,0.13873571
814275,0.47252896
814276,0.08506206
814277,0.18172348
814278,0.24999472
814279,0.11548443
814280,0.12505357
814281,0.15404254
814282,0.09218313
814283,0.4065728
814284,0.15554191
814285,0.07488746
814286,0.055332616
814287,0.11196909
814288,0.10793904
814289,0.31157508
814290,0.50268215
814291,0.03787644
814292,0.15353578
814293,0.5813453
814294,0.110137664
814295,0.24128386
814296,0.23553063
814297,0.0939332
814298,0.1519883
814299,0.2497128
814300,0.17448287
814301,0.35667372
814302,0.13128717
814303,0.0654921
814304,0.50344455
814305,0.120298505
814306,0.13070014
814307,0.11639788
814308,0.17091785
814309,0.04785561
814310,0.16030377
814311,0.09566318
814312,0.20787771
814313,0.14407548
814314,0.33266115
814315,0.057363927
814316,0.18496156
814317,0.1211555
814318,0.17308049
814319,0.21266879
814320,0.11397486
814321,0.30309588
814322,0.08239215
814323,0.06281326
814324,0.07438433
814325,0.11964334
814326,0.23964973
814327,0.160882
814328,0.17173198
814329,0.059899304
814330,0.1915746
814331,0.14073429
814332,0.05230453
814333,0.11399053
814334,0.2427927
814335,0.19547969
814336,0.15620089
814337,0.040953044
814338,0.17563273
814339,0.024772147
814340,0.22605741
814341,0.27179283
814342,0.27849194
814343,0.03727545
814344,0.41388255
814345,0.07452257
814346,0.12092051
814347,0.1754783
814348,0.23898683
814349,0.14280914
814350,0.42793772
814351,0.13219124
814352,0.19341944
814353,0.22254428
814354,0.29997173
814355,0.20143841
814356,0.30148306
814357,0.1176748
814358,0.24827498
814359,0.14166026
814360,0.16008945
814361,0.14654095
814362,0.20356458
814363,0.042092104
814364,0.2003822
814365,0.20080604
814366,0.094314225
814367,0.13937196
814368,0.14334817
814369,0.08888895
814370,0.449885
814371,0.13347834
814372,0.24590686
814373,0.20610514
814374,0.33103088
814375,0.19121137
814376,0.10300411
814377,0.29500523
814378,0.36730048
814379,0.014937323
814380,0.11562415
814381,0.27911922
814382,0.14087872
814383,0.28553924
814384,0.18855855
814385,0.41239306
814386,0.20635648
814387,0.16823477
814388,0.034414984
814389,0.18280375
814390,0.43103862
814391,0.13872951
814392,0.34946278
814393,0.14118494
814394,0.14863564
814395,0.14640647
814396,0.22092679
814397,0.082894005
814398,0.23936577
814399,0.18436068
814400,0.13132133
814401,0.17926139
814402,0.30892858
814403,0.18195584
814404,0.11641225
814405,0.2503524
814406,0.055282395
814407,0.24061796
814408,0.046863824
814409,0.05276008
814410,0.3749326
814411,0.06062274
814412,0.039324433
814413,0.15287921
814414,0.28992537
814415,0.07928113
814416,0.19511884
814417,0.31385383
814418,0.16341785
814419,0.12585163
814420,0.042408098
814421,0.2589201
814422,0.0452081
814423,0.19030398
814424,0.06771966
814425,0.31792688
814426,0.030122533
814427,0.039844323
814428,0.08486856
814429,0.088648826
814430,0.15451081
814431,0.20160642
814432,0.122443415
814433,0.12802796
814434,0.18969318
814435,0.25277233
814436,0.17990838
814437,0.3889063
814438,0.19981292
814439,0.042008717
814440,0.2447253
814441,0.14355984
814442,0.20449287
814443,0.16511507
814444,0.134495
814445,0.10198656
814446,0.41340992
814447,0.039633065
814448,0.09869044
814449,0.15335871
814450,0.14143473
814451,0.14580086
814452,0.052927632
814453,0.31555936
814454,0.45350397
814455,0.05503928
814456,0.25701874
814457,0.1501379
814458,0.23147272
814459,0.24541254
814460,0.26483628
814461,0.41885316
814462,0.19015935
814463,0.10153195
814464,0.30681515
814465,0.27371654
814466,0.1298702
814467,0.048017368
814468,0.34726074
814469,0.33788428
814470,0.060930584
814471,0.41315874
814472,0.37417185
814473,0.033481445
814474,0.40546212
814475,0.11690619
814476,0.12638769
814477,0.11112223
814478,0.21834531
814479,0.025858898
814480,0.15772203
814481,0.49397543
814482,0.061407425
814483,0.12349764
814484,0.024611669
814485,0.12833333
814486,0.1788262
814487,0.120257154
814488,0.30579394
814489,0.07564285
814490,0.24454863
814491,0.3496699
814492,0.14843173
814493,0.19964498
814494,0.24308789
814495,0.3116873
814496,0.11686775
814497,0.31417084
814498,0.124424145
814499,0.13663465
814500,0.15875253
814501,0.12184291
814502,0.47549966
814503,0.25406903
814504,0.37358582
814505,0.21006508
814506,0.07790701
